Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,PetID,PhotoAmt,AdoptionSpeed,description_magnitude,description_score,Lines_of_description
2,TâChalla,5,266,266,1,1,0,0,2,1,1,1,1,1,1,0,41326,cf0355c8b9249b3c8fefdb67d91df147,0,a5a4c2890,1,2,2.5,0.8,3
1,Yogi Bear,3,103,307,2,1,2,0,2,2,2,1,2,1,1,200,41326,1d3441a8f19d8fc42969688b4d2be2f6,0,9ebe2f16c,2,2,1,0,7
1,Little Princesses,2,307,0,2,1,2,5,2,2,1,1,2,1,2,0,41326,db784cbcf321e1d8856b312638b94113,0,e2205b952,7,3,2.2,0.3,7
2,Massimo & Latte,2,265,266,2,1,2,7,1,2,2,1,2,1,2,0,41326,63b60b8da35085adcc45418118258587,0,9c26f0fed,4,0,3.6,0.3,8
2,Blackberry And Daisy,7,299,299,3,1,4,7,2,2,1,1,1,1,2,0,41326,a87a2542ac13e92151b29fd9bc47966d,0,01e517961,2,4,3.9,0.1,8
2,Mimo,1,266,0,1,1,7,0,1,2,2,2,2,1,1,0,41326,d78899b73a5a9bbd2772a12060daa4fb,0,6d75c2ccb,4,2,0.3,0.3,1
2,Siamese Kitten Boy,4,292,283,1,5,7,0,2,2,2,1,2,1,1,50,41330,1650b649258959aec1c6cbffb6d1c496,0,b1db9573c,2,2,1,0.5,2
2,,1,265,285,3,1,2,7,1,3,2,2,2,1,2,0,41336,fb5aca801ac108ad082bfd1a9edd2dba,0,581ce1910,1,2,0.7,0.1,3
1,Kaya,3,141,213,1,2,0,0,2,1,3,3,3,1,1,0,41327,cccb18b8f8b81862f9a1ebc65d651d22,0,f36876126,2,3,0.7,-0.2,3
1,Rexy,3,307,141,1,1,2,3,3,1,2,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,99b55ee76,18,2,2.8,0.7,4
1,Baby,1,307,0,2,1,2,7,1,2,1,1,2,1,1,0,41330,b12f81f5c1ce63be87c9ad3053c02ed5,0,41ae99ff2,5,3,3.3,0.5,5
1,Home,3,307,0,2,2,7,0,2,1,2,2,2,1,1,0,41326,3d7ca3cab309518e6512aa02984e809e,0,d042e55ce,5,4,0.8,0.8,1
1,Pixy,5,307,0,2,4,0,0,2,1,1,1,3,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,1e83794bd,5,2,1.1,0.3,3
1,,1,307,0,3,1,2,7,2,1,2,2,2,1,7,0,41326,5788b8639ed178795510a8cbe72ccc28,0,36ddc4f2d,2,2,0.9,0.1,5
1,April,2,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,4dc936ac7,3,2,2.3,0.5,4
2,Sumi,2,266,266,2,6,7,0,2,1,1,1,1,1,1,0,41401,ccbb3e331696b18ec0d109eb5857989b,0,e6989638e,5,1,2.4,0.3,7
1,Baby Black,2,307,0,2,1,0,0,2,1,2,2,2,1,1,0,41326,a90ec571352b357eec34b3a499cf5de8,0,3b3ce72d1,2,4,2.7,0.2,8
1,âª Pudding âª,3,307,0,2,5,0,0,2,3,2,1,2,1,1,200,41336,d73b10f170720b7edc3c12fc93b1fc63,0,4e290a43a,11,1,8.5,0.1,15
2,Sha Sha,12,266,0,2,4,6,0,2,1,1,1,1,1,1,0,41401,930a31cee18dfc2911633da8668a0e3b,0,0fd68ca16,1,0,3.2,0.2,8
2,"Muezza, Ichi, Alan & Enzo",2,266,0,3,4,5,7,1,1,1,1,2,1,4,0,41401,d68430aa2afeb20c4b58d7b61ba57681,0,22594186e,1,4,3,0.5,6
2,Cumi Chiki And Mummy,3,266,0,3,1,2,7,1,1,1,1,3,1,3,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,2ca38a180,5,4,1.9,0.3,5
2,Casper And Caspian,1,266,0,1,6,0,0,2,1,1,1,2,1,2,0,41326,6757d0b9d5b72d8b78c20e355c7fe62c,0,3604fc814,1,2,0.9,0.9,1
1,,16,307,0,3,2,4,7,2,1,3,3,3,1,5,0,41327,6a63225c99e15e616e0118ffba7e8107,0,c67d871e3,5,4,4.8,-0.1,7
1,Oldie,24,307,0,1,2,5,7,2,2,3,3,3,1,1,0,41330,6a114a0452800ebb115c78dd1d3ff24d,0,ff6ff53c4,5,4,0.9,0.2,3
2,Baby B&W Kitten,1,266,0,1,1,7,0,1,2,2,2,2,1,1,0,41326,095888be8f51edab9d9dc14361f14d15,0,d57b8c2fe,5,2,2.8,0,7
2,Buttermilk,1,266,254,2,1,2,7,2,1,2,1,2,1,1,0,41326,d1e1453dada02f864f4b1ac125813848,0,6ab1ff108,7,3,2.9,0.1,12
2,BamBam,18,265,0,1,7,0,0,2,2,2,2,2,1,1,100,41325,b4af97ba80c35fdd5935aa0edfa5629a,0,8fcaaf6e0,3,4,2.1,0.5,4
2,Beauty,4,266,0,2,1,7,0,1,1,1,1,1,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,87241775f,1,1,0.9,0.9,1
1,BW Girl,2,307,307,2,2,7,0,2,2,2,1,2,1,1,0,41326,eba983b85e34963999d476ccada91619,0,ca11826f9,1,4,0.1,0.1,1
1,Bulls Eye,2,218,307,2,1,2,7,2,1,2,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,75ee37fa5,1,3,2.2,0.4,5
1,Blacky,18,173,307,2,1,7,0,2,1,3,1,1,1,1,200,41401,2e97e0d7e2b6fc510822c592b7fc7f25,0,9579ad7a1,2,4,2.2,0.3,6
2,Linken,4,306,266,1,1,7,0,1,1,3,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,b51d75d61,5,1,1,0.5,2
2,Small-ly,2,266,0,1,1,2,0,1,1,2,2,2,1,1,0,41327,6da13b035133b30c45eeac4402d34982,0,d7dd2c184,5,1,0.2,-0.2,1
2,Ginger Kitten 3,3,266,0,1,3,0,0,2,1,2,1,2,1,1,0,41326,9189be7c5de71b85a9d743c7cbafb6a7,0,dcc43d4ab,1,2,2.9,0.1,6
2,MARU The Mixed Kitten,2,265,0,2,1,7,0,2,2,2,2,2,1,1,60,41336,6517b07700d697ee7b889d699dfc8a16,0,77653ab79,8,3,0.2,0.1,2
1,,16,307,0,3,2,4,7,2,1,3,3,3,1,5,0,41327,6a63225c99e15e616e0118ffba7e8107,0,52abcc0fe,0,4,4.8,-0.1,7
1,Marley,1,307,0,2,1,0,0,1,1,2,2,2,1,1,0,41326,3c4a99d90947aff17feeda0ac4cf61b8,0,1fce53107,1,2,0.8,0.2,3
1,Chut Chut (Blackie),1,307,0,2,1,5,0,2,2,2,1,2,1,1,0,41401,3825cdd1184977b5c5ced240f80f106a,0,0b90767fa,4,2,1.2,0.1,6
2,Domestic Short Hair,3,266,0,3,2,4,6,2,1,1,1,3,1,5,1,41327,2ef8ee44430a8b2377cf3b65388ebd88,0,94f353c2f,4,4,2,0.5,4
1,Addie,7,307,0,2,1,0,0,1,1,1,1,1,1,1,0,41401,f811de159444c96f3eb9a5a60c4f4d80,0,bd881326e,25,4,2.7,0.3,7
1,Baby Rio,2,307,307,1,1,0,0,2,1,2,2,2,1,1,80,41326,4d2400be2e2e78265f5c84345b7a3415,0,015c353ce,9,3,4.8,0.2,9
1,,3,307,0,2,1,0,0,2,1,2,2,2,1,1,0,41326,4fbe9b8ed13b81505b4063f799b74470,0,8143d5d0c,2,4,2.3,0.2,6
2,Jennifer's Kitten 5,4,266,0,2,5,6,0,2,1,3,3,2,1,1,50,41326,438a9bdce8ef4d5948fc40e422d34d0d,0,42331ae6f,1,4,3.9,0.2,11
2,Coffee,3,266,0,1,2,3,7,1,1,2,1,2,1,1,0,41330,4166700ae0b7b9c7a25154af03a0b663,0,a31508650,2,2,0.5,0.1,4
1,Buddy,1,307,307,1,2,0,0,2,1,2,2,2,1,1,20,41326,4e647092d3a619c5c5e3766e6106dd19,0,eba773cbe,5,2,0.3,0.1,2
2,Ginko,24,265,0,2,6,0,0,2,2,2,1,2,1,1,0,41326,e03a1162538a0414d6c79823ad6c2744,1,25bdd7d90,4,3,3.7,0.1,10
2,Kleintje,18,266,0,2,1,0,0,2,2,1,1,1,1,1,0,41401,a41cbbba451a19fef4418fc64d54b30d,0,88cc4d5af,0,2,1.7,0.8,2
1,Troy,28,307,0,1,1,2,7,3,2,3,3,3,1,1,0,41327,6d07caf3f940c207ac86c6270bb28bd9,0,d7c6e0401,2,4,1.2,-0.2,4
1,Marco,2,307,218,1,1,7,0,2,1,2,2,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,a7d44898b,7,3,2.9,0.2,8
1,Guan Yin,1,307,0,2,5,0,0,2,1,2,2,2,1,1,0,41326,07b9dd0583c955659f8ccdeaa2a6428b,0,f972a14d5,1,2,2.6,0.3,7
1,Nivea,24,207,0,2,1,2,6,1,2,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,7977491da,2,3,3.9,0.3,9
2,Blackie & Flower,12,265,0,2,1,2,6,2,2,1,1,1,1,2,0,41401,ea30ea2ffa4da118e588611f71f7f727,0,a8e79c8c4,4,4,2.3,0.5,4
1,Leo,1,307,26,1,1,2,0,3,2,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,7f78266ab,3,2,3.1,0.3,6
2,Techik,15,266,254,2,1,2,7,1,1,1,1,1,1,1,0,41326,50ad2daaae8196a6ca7de2fd0c2e7b7b,0,63fda9824,1,4,2.5,0,6
2,Mao Zai (ç«ä»),24,296,0,1,2,0,0,2,2,3,1,2,1,1,0,41324,e1608860138c00a5a1a6a34a447a01e0,0,2b446dd3c,5,4,1.6,0.1,3
2,Kecik And Tam Tam,2,266,0,2,1,6,7,1,1,1,1,2,1,2,0,41326,9bb6a0a909be2c2a172b074d3aa414c2,0,73ae816ce,0,3,3.2,0.2,11
1,,2,307,0,2,1,7,0,2,2,2,2,2,1,1,0,41401,8bb437e94e4664422536b5c3ce3682af,0,ec780b913,6,2,0.1,0,2
1,Scuffy,0,218,307,2,1,7,0,2,2,1,1,2,1,1,0,41401,d71bf8652469d7c37ed212d0c97c3fd3,0,51c04983b,2,3,0.9,0.9,1
1,Factory Pup Milo,3,307,0,1,2,7,0,2,2,1,1,2,1,1,200,41326,a23a047157d709e38cf801a723a246ba,0,14a16b96e,2,1,0.6,0.6,1
1,Einstein,72,20,0,1,2,7,0,2,1,1,1,1,1,1,0,41326,d4a8b5e64cd89e2f055b505383a8ee7a,0,69b2e9f3f,2,3,7.3,0.4,17
1,Melo,32,179,0,1,5,0,0,1,2,1,1,2,1,1,200,41326,218a7c5f583a49dc7108c9f35e202a5c,0,176ef71db,5,2,16.7,0,57
1,âª URGENT:Pokky âª,5,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41336,d73b10f170720b7edc3c12fc93b1fc63,0,b88fa24c2,4,4,5.8,0.2,12
1,Memo,10,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41326,1470df093c280f9c9c90ccc2f8d44f27,0,cf020a716,8,4,3.8,0.7,5
2,Kitten No.4,1,265,0,2,1,2,6,2,2,2,2,2,1,1,0,41336,7cb867bc9aabe81e7e26780a93bb57ea,0,c15c93964,3,2,2.2,0.4,5
1,,3,307,0,3,2,5,7,2,1,1,1,2,1,6,0,41326,d21f689eab9b3faa1b738ecc836b4b36,0,3d277ebe6,3,2,1.4,0.4,3
1,3 Musketeers,7,307,0,2,2,6,7,1,1,1,1,1,1,3,100,41401,2e97e0d7e2b6fc510822c592b7fc7f25,0,02adb269f,4,4,2.9,0.1,7
2,Sparkleee,8,266,0,1,5,7,0,2,1,1,3,1,1,1,200,41330,6e9214efcf92ebaca80d634368b55188,0,9cf741863,3,4,2.3,0.3,6
2,Murphy,1,265,0,2,1,2,3,3,2,2,1,2,1,1,0,41326,a9caef3f98e67bfac9093cca79e20b93,0,cb492add6,12,3,3.5,0.1,9
2,MuaChi,5,294,0,2,1,6,7,1,1,1,1,1,1,1,0,41326,6803839d7d861c4849dc720a1e83cdc5,0,7b70b7048,4,4,1.4,0.7,2
2,Mama And Kittens,12,283,0,3,1,5,7,2,1,3,3,3,1,4,0,41326,112fb3a77d01b81ae3f26c8290cfccea,0,17ba9f283,2,1,2.5,0.4,6
1,Peanut,4,307,0,1,2,0,0,2,1,1,1,1,1,1,0,41326,0ed567d85af3d15d0c6cd2c28f0a76a9,0,57b57989d,1,4,2,0.3,6
2,Blackwhite Kitten,1,266,266,2,1,0,0,2,2,2,2,2,1,1,0,41327,4f730224c4425d230360cd399ff6cf13,0,fe3950458,3,4,0.9,0.1,5
2,Boboy,2,266,0,1,1,4,7,1,1,2,2,2,1,1,0,41326,45693d627ba33f56f4d228094fd4ae75,1,6945dbebb,6,2,0.1,0.1,1
2,Schmoo,5,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41326,c565bb65505d34552eceb7f58a076a67,1,11a993099,15,1,2.9,0.2,7
1,Zone A2 P17,6,307,0,1,2,0,0,1,1,1,1,2,1,1,0,41326,37237ca3633d20c004ec76c0c2ddb4b7,0,d083a22c5,3,4,0.5,0.2,2
1,Tammy,12,307,0,2,1,0,0,2,2,2,1,1,1,1,0,41336,31de822d0adce3e2dad7dcedfbee2ba8,0,c234e165f,6,2,2.7,0.3,6
2,Adorable Siblings Ipoh,1,266,0,3,1,4,7,2,1,2,2,2,1,2,0,41330,60689896aa0edff3a4f05b890bdafd26,0,8c7949266,5,2,2.7,0.3,5
1,Bintang,108,307,0,1,4,7,0,2,1,1,1,1,1,1,0,41324,21b00c8e5d0b4f8848bbfd1b364ff2d7,3,9dfee7db3,4,2,3.3,0.3,7
2,Little Cay (ãã¡ã¤ã¡ãã),2,266,0,2,2,4,5,1,1,2,2,2,1,1,0,41401,75f33329b1c9fc92cf46116ca0ea737f,0,26c1fc882,5,1,7.2,0.2,15
2,Puchhu And Chikku,2,243,0,3,2,6,0,2,2,2,2,2,1,2,40,41401,e8683f89ad83a36950c5872eddbb8d66,0,01186c9fc,3,4,1,0.5,2
2,Kitten,4,292,0,1,5,0,0,2,1,1,2,2,1,1,0,41324,eb1e36fed48aecdcdab368903b23da32,0,53ef098c0,1,1,1.8,0.6,3
2,Spotty,4,266,0,2,7,0,0,1,1,2,1,2,1,2,0,41325,445ec440cf783180ab2e73c26ffe50f1,0,bc8bbffa4,4,4,1.4,0.7,2
2,Cutiepie,7,266,0,2,2,4,6,2,1,2,1,1,1,1,0,41326,3ca70df51404ca69fda88f07c09ca7c4,0,6bd1fee01,5,4,0.9,0.9,1
2,Kitty,1,299,0,2,1,4,7,2,2,2,2,2,1,1,0,41401,4e70f00268a5319cad2c8554c5501950,0,5f9abe87c,4,1,1.2,0.6,2
1,Pippin,12,203,0,1,1,2,7,2,3,1,1,2,1,1,500,41327,7348cb9e1460166a1543063069e67176,0,412b93160,3,2,4.1,0.4,7
2,,3,265,0,3,1,7,0,2,2,2,2,2,1,3,50,41327,9acaf70069fb687d5187b1ef01a3d110,0,624b5493f,5,0,1,0.4,2
2,,1,265,0,1,7,0,0,1,2,2,2,2,1,1,0,41324,1aec380452b64d8944c658b43c782bf0,0,0f544b558,3,1,4.6,0,11
2,,2,266,266,3,1,2,3,2,1,2,2,2,1,4,0,41326,61c84bd7bcb6fb31d2d480b1bcf9682e,0,d0277b9d3,3,1,2.5,0.4,6
1,Lala,36,307,0,2,1,2,0,3,1,2,2,2,1,1,0,41401,0dd64a1285d0efc6e32098d0a87ccbab,0,88bc9864c,3,4,1,0.2,4
2,Little Little Blackie,1,265,0,1,1,0,0,2,2,2,2,2,1,1,0,41401,ccab255657ce17ccbde14b74e89353de,0,160dcaec8,4,2,1.4,0.2,6
1,Four Babies,2,128,19,3,2,5,7,2,1,1,1,1,1,4,0,41326,aeb78e196b74d77222860a9b466255ce,0,7b3332622,5,2,1.9,0,5
2,Kitten 2,2,247,266,2,2,7,0,1,1,2,1,3,1,1,0,41326,bcdcf39ea6e1546306597640f2037cd8,0,8e1858e7f,2,0,1.8,0.6,3
1,Ben Ben,6,307,0,1,7,0,0,2,2,1,1,1,1,1,0,41326,0abf51ae41992e51fa2b3f01bc522ae0,0,590a78f0d,4,4,5.3,0.1,8
2,Peach,2,283,0,2,2,3,6,2,1,2,2,2,1,1,0,41401,f01e3c8a2650ce3eabb08e3346b5f543,0,80af6d9df,4,1,4.7,0.2,10
2,Ginger Boy,4,266,0,1,3,7,0,2,1,2,1,2,1,1,0,41401,2878ca852f116ad07d0c8b75da381c4c,0,7abe9a0a1,2,3,2.4,0.4,5
1,Milky,12,307,307,2,5,7,0,2,1,3,3,3,1,1,0,41332,3c93bd96e13e594d286802ecdfa8508c,0,a24bb77d1,5,4,1,0.2,2
2,Toby,16,266,0,2,1,7,0,3,1,2,2,2,1,1,0,41326,897ec1321c30f8d7f95e7f1dc04fa53c,0,ffe7f0b70,5,3,4,0.3,8
2,Raisin,1,266,0,2,1,2,7,2,1,2,2,2,1,1,0,41326,ebd0cb12e682bf7c98bde12c6ef23e54,0,8ea9bb5d9,2,1,2.5,-0.3,8
1,Puppy,3,307,0,1,1,4,0,1,1,3,3,1,1,1,1,41326,0cf454bf8a0cd1a33eaedf6b7efec8e5,0,79d1b0215,3,2,0.2,-0.2,1
2,Arthur,24,266,0,1,5,7,0,2,1,1,1,1,1,1,0,41401,2c711fc92ce10361f5b624d5a9c1e139,0,35df10380,1,3,6.3,0.2,12
2,Wolfie & Luna,4,266,0,2,1,6,0,2,1,2,2,2,1,2,0,41326,b5179c9a9678878a8fd90f68dd093847,0,c444c2936,3,2,3.2,0.5,5
1,"Bubu, Ayden",4,307,141,2,2,3,7,3,1,2,2,2,1,2,0,41326,6fd702d37d38689de77b72524b0c2069,0,746fb982c,4,2,1,0.5,2
2,Kicik,36,266,0,1,1,2,6,2,1,1,1,1,1,1,0,41326,099e678dc34d14f3087a32d8469beb0e,0,6eb34434d,2,4,5.2,0.5,7
1,Rocket,2,307,0,1,1,0,0,2,1,1,1,2,1,1,0,41326,7f7f9fdf6a44a8ea7838bce15516a5a3,0,675bb16b8,1,3,2,0.2,4
2,Fat Boy,12,266,0,1,1,3,6,3,1,1,3,1,1,1,30,41326,74dabecce4ddb0c4d08892255974496b,0,70c811b9d,5,2,8.6,0.2,24
2,Carameow,12,266,0,1,6,7,0,2,1,1,1,1,1,1,0,41326,2098e360bc57d0888cb7c1d79b502e3c,0,0f9697729,5,4,1.1,0.5,2
1,Watch Dogs Blackie And Brownie,72,307,0,2,1,2,0,2,1,1,1,2,1,2,0,41336,18a91a6f30c32926c411e88b3820c1ec,0,79420447a,5,4,6.3,0.6,10
2,Jemah,6,265,0,2,1,2,7,2,2,1,1,2,1,1,0,41401,eac3263b2621f9e61de243087b693adf,0,6f36088f5,1,3,1.4,0.4,3
1,Miracle,0,307,0,2,2,7,0,2,2,2,2,2,1,1,0,41326,e194190fa50fdc969ef1e4d063ea7851,0,aa328a5ba,4,1,0.1,0.1,1
1,,2,307,0,3,1,5,0,2,1,2,2,2,1,4,0,41332,9fc95c2498ef8d6a31664ee13952224b,0,79318b69e,6,3,0.5,0,4
2,,5,299,0,1,1,2,3,2,1,1,1,2,1,1,50,41326,b67c2abfb0102015258f5dd79b4c692d,0,25079d00a,1,4,1,0.5,2
1,"""Boy Boy""",72,0,307,1,1,2,0,2,2,2,2,2,1,1,0,41326,94b991f8dc1e0bb903ca8d4d492c8d43,0,7b5bee232,5,4,2,0,5
1,Maxwell,1,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,b5c41169c,4,2,2.2,0.1,8
1,MinPin,48,152,0,2,1,2,0,1,1,1,1,1,2,1,180,41401,3ed2a0e971096317041ad900c33e030d,0,8079e3a1c,9,3,8.3,0,15
1,*please Name Us*,3,307,0,3,1,2,7,1,1,2,2,2,1,3,0,41401,d5c1a7d8a9492a1957101e626b19f482,0,ff5158511,5,2,2.1,0.5,4
1,Bruno,112,307,0,1,2,7,0,2,1,2,2,2,1,1,0,41336,4709b98b4e26f2354acf58dd3395fdf6,0,f4cff3785,1,2,0.2,0.1,2
1,AS-Puppy-06,1,307,0,1,2,7,0,2,2,2,2,2,1,1,0,41327,3223e1c4cb2bef48823ee5c604b9aa04,0,0e23c4abd,2,2,0,0,1
1,Chico,1,103,307,1,1,2,0,2,2,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,c4a2fd15a,2,3,1.7,0.8,2
2,Kiera,3,266,0,2,1,2,7,2,1,1,1,2,1,1,0,41401,6905e4fbe5658eef5f560b814898a5ee,0,b00e4262e,8,2,4.5,0.4,10
2,Oyen,8,266,0,1,3,4,0,2,1,1,1,1,1,1,0,41401,4c59fc557fc5a2753cfaa2e18ef5b683,0,c7fa60cfb,3,4,2.1,0.4,4
1,Lil Bruno,5,78,307,1,1,2,0,2,1,1,1,1,1,1,0,41326,1a2113010d6048d5410b265347b35c91,0,0abff77fe,6,3,2.3,0.4,5
1,Mah,3,307,0,2,2,3,0,2,2,1,1,2,1,1,50,41326,55bc38b122aea92ac3cd50b51eb2e1d6,0,f096fcbc6,2,2,1.6,0,2
1,Tom,36,307,213,1,3,0,0,1,2,1,1,1,1,1,0,41401,6675ea752ff57b6211b221572b00f5fb,0,18b2da498,2,4,3,0.4,5
1,Q3,3,307,103,2,1,2,0,2,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,e15353d1b,5,2,0,0,1
1,CARAMELLA Brown,23,307,307,2,2,0,0,3,2,1,1,1,1,1,0,41326,5fc6b4f39959a3d129490777ecaf572b,0,78fd8ce0d,2,4,3.2,0.6,5
1,Female St. Bernard,24,190,0,2,1,4,7,3,3,3,3,2,1,1,0,41326,bbf08ac7ef4ae86b74f4c4f64fa2c47c,0,cc7d90ef4,3,1,2.9,0.3,4
2,Mao Mao,1,70,5,2,2,0,0,1,1,2,1,2,1,1,0,41326,35ca0af7f781e96744e8371c35b07944,0,6a72cfda7,3,0,1.3,0.3,4
2,Little Tiger,2,266,0,2,6,0,0,1,2,2,2,2,1,1,0,41401,9308ac570bb66abd6a36bfc4da92ac8e,0,3c79a5547,1,2,3.6,0.4,4
1,Bobo,51,205,0,2,2,7,0,2,1,1,1,1,1,1,188,41326,ccfbbfebc9c4297082a6be924c19c6de,0,f584e226b,2,3,1.3,0.1,2
2,B&w + Tiny Bit Of Ginger Kittens,2,266,0,3,1,2,7,2,1,2,2,2,1,2,0,41326,2922723f8889855551615e8d22f1e0b4,0,092a37bcf,6,0,2.7,0.3,7
1,Found Beagle,36,20,0,1,1,2,7,2,2,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,9f2948e8e,1,2,0.8,0.1,4
2,,14,299,0,3,1,2,0,2,1,2,2,2,1,5,0,41401,8f5ce60c21099d6517821eb959f2f81c,0,16f74099a,3,2,0,0,1
2,Baby,17,283,0,2,2,3,4,2,1,1,1,2,1,1,0,41401,189a6bf314b063b5c0bfa5bdec937cb8,0,9c70eee7b,1,4,2.8,0.2,6
2,Kausilya,12,265,0,2,4,5,7,2,2,2,2,2,1,1,0,41401,33bf39de4ba436a7e712396f2938fafc,0,dde9d290a,3,2,1.9,0.9,2
1,Valentine Cocker Spaniel,24,69,0,2,2,5,0,1,2,1,1,1,1,1,0,41401,8905804726a5144bb179e0ed6899a7b1,0,623138a05,6,1,1.3,0.4,3
2,Mushi,3,249,0,1,6,7,0,3,2,2,1,2,1,1,0,41401,85eb70f42e0a8d918eee8296cc194e69,0,a5965cea5,3,3,0.9,0.9,1
1,Doughnuts,5,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,2512820653341e1c545a1b6fd742d58c,0,b077aa9ee,1,4,0.8,0.2,4
2,Orange Baby,4,266,0,2,4,7,0,2,1,2,2,2,1,1,0,41327,7343163d903e8e8c079d588cba3464ee,0,d90bd59c3,2,0,1.6,0,3
1,Harry,60,179,0,1,2,0,0,1,3,3,3,2,1,1,0,41401,20dda6ebaa2b05f660427356963a024d,0,f2472c8dd,2,2,2.4,0,7
1,Filla,4,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,2a64c0560,5,4,1,0,6
1,Bee Gee,1,307,0,2,2,7,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,9c996aee9,1,3,1.1,0.3,3
2,Celly,4,285,299,2,4,7,0,2,3,2,1,2,1,1,550,41326,c004c5b717affa9822d9ec1ad3eb00fd,0,4ba068d30,2,1,0.8,0.8,1
1,Lady,63,189,307,2,1,2,0,3,1,3,1,1,1,1,0,41326,03806ca295ace12b7463f4ed036cbb0e,0,ff498c903,5,4,1.7,-0.1,3
2,Bonie,11,266,296,2,2,7,0,2,1,1,1,2,1,1,0,41401,4e0597386fe3231eddf92a5280250308,0,84b36d951,3,1,0.5,0.2,2
2,Cik Puteh,4,266,0,2,1,7,0,1,2,1,1,2,1,1,0,41401,8ed4ae65b8f688865a778a192cfdbf2e,0,53cd20574,5,0,2.4,0.1,9
2,Shiiro,2,266,292,2,5,7,0,2,1,2,1,2,1,1,100,41326,95eab75701bfbddafb9e1e01e1ee9214,0,7f3895a04,5,2,0.8,0.8,1
2,Kittens,1,265,0,2,5,6,7,2,3,2,2,2,1,2,0,41326,e99d9e3f0db7bbb48da98e879d57c19e,0,452a50855,2,1,0.3,0.3,1
2,Little Einstein,3,266,0,1,1,7,0,2,2,1,1,3,1,1,0,41327,664227141165f5ebfdb497554f2fd866,0,b859b9fa0,3,2,1.8,0.6,3
1,Romeo,12,307,0,1,1,2,7,2,2,3,3,3,1,1,0,41326,5279f53a19bd8fef1d40fe9993e7735b,0,9942bce62,6,4,1.6,0.3,3
1,Jack & DiDi,5,307,0,1,2,4,5,2,2,1,1,2,1,1,0,41326,a23a047157d709e38cf801a723a246ba,0,cab545282,1,4,0.9,0.9,1
2,Beto,15,266,0,1,3,7,0,3,1,1,1,1,1,1,0,41326,df29b9235fb983317087e4c995e7ab4c,0,d768c4324,6,3,0.9,0.9,1
1,FooFoo (Tiger),3,307,0,2,2,7,0,2,1,1,1,2,1,1,0,41401,c944889704c7b141cc60760c48682855,1,620796ee7,3,4,4.6,0.2,12
1,,36,307,0,2,2,3,4,2,1,3,3,3,1,1,0,41401,297ceb457f85f68f73c356340ec86d10,0,81c442177,2,4,3.2,0.5,6
1,"Browny,Blackie,Brandy Jr",24,307,0,1,1,2,0,2,2,3,3,3,1,3,0,41324,da73f846af310a8bf37f3612de3e7053,0,776354931,2,4,2.7,0.2,4
2,Kaiser,84,266,0,1,2,7,0,2,1,1,1,1,1,1,0,41326,099e678dc34d14f3087a32d8469beb0e,0,b46b4419a,2,1,2.8,0.9,3
1,5 Females Puppies,1,307,0,2,1,2,7,2,1,2,2,2,1,5,10,41401,861789d88a363da5f6cfe7ee70a4a100,0,4068b452d,5,4,1.8,0,3
2,"Faith, Hope, Rebel",2,266,266,3,1,5,6,1,1,2,2,2,1,3,0,41401,0e88c99457b4cc546bd35c65ea78f322,0,107c49414,5,4,1.4,0.3,4
2,Gebu,3,265,292,1,5,7,0,1,2,2,2,1,1,1,0,41326,b3137b9a6cd7f460e12fd8f85a28815c,0,42137817c,0,4,0.6,0,2
1,Puppies In Seri Kembangan,1,307,307,3,2,5,0,2,1,2,2,2,1,4,0,41326,36d64f751c568ee9d21e15cd1767cf23,0,fe4bb01a6,4,3,0.9,-0.2,4
